"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030055","CC","GO:0030055","cell-substrate junction","117/2588","310/9106",0.000192272200859366,0.00313129012828111,0.00274674572656238,"LAP3/CD99/ITGA2B/MRC2/TSPAN9/PLAUR/EHD3/FHL1/VIM/CD44/CTNNA1/SYNE2/GDI2/TLE2/RHOA/PABPC1/MAP4K4/ACTN1/PVR/REXO2/TNS1/ITGB5/RPS5/RAB10/CTTN/RPL6/RPLP0/PXN/ITGA6/SNAP23/MAPK1/RPL3/ZFYVE21/HCK/ARHGEF7/RPS16/RPS19/PDLIM1/ITGA4/RPS15/FHL2/CAT/MAP2K2/ARPC1B/CAP1/ITGB4/FLOT2/MPRIP/RRAS2/NUMB/TES/AVIL/FLNB/TNS3/FLOT1/ADAM10/ACTR2/ARHGAP24/SCARB2/PARVG/TGFB1I1/RPL13A/RHOB/LPP/ARHGAP26/GNA12/ZNF185/GSN/RPL7A/CAPN5/PAK1/RPS3/ITGB1/DIXDC1/RPL30/FZD1/CSRP1/ZYX/ITGB2/ITGA5/ARPC5/CAPN2/RPL9/ANXA5/ILK/MAPRE2/TPM4/CTNNB1/ALCAM/YWHAG/CDH2/BSG/CORO1B/RPL38/JUP/RPL4/YES1/RPLP2/CD151/FES/ACTG1/NHS/FOCAD/PARVB/PPIA/AFAP1/MME/PCBP2/SRC/SVIL/MPZL1/TGM2/HSPA1B/PPP1CB/TSPAN4/CYFIP1/MARCKS",117
"GO:0008083","MF","GO:0008083","growth factor activity","20/2572","34/9060",0.000195767397898468,0.00438415935819991,0.00383400416382873,"TYMP/RABEP1/GRN/PDGFB/TIMP1/CLEC11A/NENF/HDGF/MANF/PDGFC/BMP6/NRG1/TGFA/PPBP/CXCL1/OSGIN2/CD320/BMP1/PDGFD/CLCF1",20
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production","25/2506","46/8790",0.000199766282254135,0.00373445438237435,0.00296783838940198,"CD74/EIF2AK2/CD84/IL4R/MAVS/OAS1/HMOX1/OAS3/IL1B/FFAR2/HAVCR2/TLR4/TLR2/IL18/MCOLN2/F2RL1/SYK/NOD2/LGALS9/AZU1/CLEC7A/IL17RA/CSF1R/TLR7/AIF1",25
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","37/2506","77/8790",0.000206615054103123,0.00384739829261558,0.00305759695607377,"BTK/CD84/SPI1/FCGR2B/STXBP2/IL4R/LAT2/MAVS/SNAP23/CTSG/PIK3CG/ARG1/TREM1/PRAM1/ANXA3/FCGR2A/FCGR1A/SPON2/ITGB2/FCGR3B/DNASE1L3/F2RL1/SYK/PTGDR/CX3CR1/LGALS9/PTAFR/ITGAM/SERPINB9/PIK3CD/AZU1/FES/ELANE/HLA-E/LYN/MILR1/CCL3",37
"GO:0017171","MF","GO:0017171","serine hydrolase activity","30/2572","59/9060",0.000215201278570759,0.004695802258044,0.00410653991766603,"PRSS21/LTF/CTSA/PCSK5/CTSG/GZMH/GZMB/MMP9/LONP2/PRSS33/CTSH/CPVL/CPD/GZMK/PRCP/C1RL/FURIN/CTSK/GZMA/PRSS23/TYSND1/CTSS/TPP1/BMP1/AZU1/PRTN3/GZMM/ELANE/CFD/HP",30
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","53/2506","121/8790",0.000215907776889603,0.00400479522347369,0.00318268314161656,"AOC1/DDX11/SLC11A1/SLC12A2/MEF2A/PTGS2/MEF2C/MCOLN1/MAPK1/HMOX1/MMP9/SMPD3/EEF2K/PPIF/CPNE5/MT2A/JUND/PRKAA1/SERPINF1/SYT11/ALOX5AP/HNRNPD/CPNE8/CPNE2/ITPKB/PARP1/SNCA/CCNA2/FOXO1/ANK3/BMP6/NCF1/DMTN/ALOX15/FBP1/CYBB/ATP7A/TUBA1A/MECP2/MT1E/PRNP/EIF2AK3/UCP2/MTF1/LRRK2/AKR1C3/RYR1/CACNA1H/DDI2/MT1F/STK39/CPNE1/CEBPA",53
"GO:0038187","MF","GO:0038187","pattern recognition receptor activity","16/2572","25/9060",0.00022104033933839,0.00470263321942424,0.0041125136819011,"PGLYRP1/MARCO/FCN1/CARD8/IFIH1/TRIM5/TLR4/TLR2/AIM2/CLEC4E/CLEC4D/NOD2/PTAFR/CLEC7A/TLR5/TLR7",16
"GO:0001890","BP","GO:0001890","placenta development","38/2506","80/8790",0.00023012394219934,0.00425194121110176,0.00337909452458354,"PKD1/CASP8/VASH1/PTGS2/NCOA1/MAP3K4/TMED2/HSP90AB1/MAPK1/PDGFB/MAPK14/EPAS1/SPP1/MED1/CDKN1C/NOTCH2/ADAM19/EGLN1/LEF1/PARP1/ADM/TPPP3/EOMES/HEY1/CTSB/SPINT2/RBPJ/BSG/GRB2/LDOC1/ASCL2/SOCS3/ZFP36L1/EPOR/MME/BMPR2/ANG/CEBPA",38
"GO:0031091","CC","GO:0031091","platelet alpha granule","28/2588","54/9106",0.00023134987262516,0.00366303964989836,0.00321319267534944,"ITGA2B/ACTN1/APLP2/PDGFB/VTI1B/TIMP1/SYTL4/VWF/SPARC/F13A1/SERPINE2/THBS1/MMRN1/SNCA/LHFPL2/SERPING1/CYB5R1/TREML1/PPBP/GTPBP2/SELP/PROS1/F8/SERPINA1/CFD/F5/ORM1/PECAM1",28
"GO:0008285","BP","GO:0008285","negative regulation of cell population proliferation","138/2506","375/8790",0.000233296050467984,0.00429390838834317,0.00341244659879811,"SKAP2/JARID2/TENM1/BTK/RUNX3/RNF10/BAK1/CTNNA1/WWC3/TNFRSF9/EIF2AK2/TSPAN32/IFI35/TGFBR3/RPS6KA2/VASH1/SPEG/FCGR2B/PTGS2/RAP1GAP/SMARCA2/MEF2C/B4GALT1/EIF2AK1/TESC/CD200/IFT74/HMOX1/SMAD7/RGCC/LILRB1/CD33/GATA3/ZBTB16/PTPN6/SOD2/E2F3/SPARC/BCL6/CD86/CBLB/STAT1/FBXO2/MFN2/STK11/ARG1/ITGB1BP1/IFIT3/CD274/TRIM24/CDKN2C/PRDX4/BTN2A2/SOX4/IL1B/MED1/BCL11B/CDKN1C/CBFA2T3/LILRB2/IDO1/PER2/SERPINF1/HAVCR2/TES/SERPINE2/DNAJB2/KLF4/MYC/TLR2/THBS1/CYP1B1/PDE5A/PML/TGFB1I1/GNA12/IGFBP3/CDKN2B/NACC2/ADM/PTPRJ/PAK1/VSIG4/PTGIR/PDE9A/LMNA/RBBP4/IGFBP7/CTLA4/CXCL1/ILK/SPINT2/NLRC3/FTH1/CTNNB1/RBPJ/INPP5D/LGALS9/MTSS1/PTEN/PRNP/PTPRM/CTBP2/PARP10/LDOC1/CSF1R/COL18A1/PTGDR2/NOG/ASCL2/FOXO4/CIB1/CDK10/IFNLR1/IFITM1/PTCH1/LILRB4/HLA-DRB1/PELI1/ADARB1/TFDP1/MDM4/DLL1/CR1/BMPR2/HSPA1B/AIF1/HLA-E/HLA-G/ANG/PHB2/IFI30/FNIP1/LTA/NME1/CEBPA/LYN/ADORA3",138
"GO:0031294","BP","GO:0031294","lymphocyte costimulation","22/2506","39/8790",0.000234952241525545,0.00430775898212413,0.00342345391599367,"LGALS1/CD40LG/MAP3K8/CD5/PTPN6/CD86/CD160/CD274/TNFSF14/CCR7/LILRB2/TNFRSF13C/CD320/YES1/CD28/LCK/LILRB4/SRC/CARD11/CD3E/LYN/CD24",22
"GO:0005518","MF","GO:0005518","collagen binding","19/2572","32/9060",0.000238768244720276,0.00495589698187696,0.00433399612367742,"MRC2/CD44/GP6/PDGFB/COCH/MMP9/SMAD7/VWF/SPARC/TGFBI/CTSL/THBS1/CTSK/HSD17B12/PAK1/ITGB1/CTSS/CTSB/CRTAP",19
"GO:0002711","BP","GO:0002711","positive regulation of T cell mediated immunity","24/2506","44/8790",0.000248110288489244,0.00453157756792423,0.00360132659113849,"PVR/GATA3/SLAMF1/IL1B/RSAD2/HSPD1/IL18/MR1/CD1D/CD1A/CD1C/NLRP3/HLA-DRB1/CD55/ARID5A/TAP2/HLA-DRA/MICB/MICA/HLA-C/HLA-E/HLA-G/HLA-F/DENND1B",24
"GO:0045824","BP","GO:0045824","negative regulation of innate immune response","33/2506","67/8790",0.000251429540521957,0.00455727992269267,0.00362175271698429,"GRN/FAM3A/MAVS/OAS1/IRAK3/LILRB1/RPS19/DHX58/OAS3/ARG1/TRIM21/KLRD1/HAVCR2/USP15/EIF4E2/NLRC5/PARP1/LYAR/SERPING1/VSIG4/IFI16/NLRC3/LGALS9/SERPINB9/STAT2/PARP14/ISG15/CR1/MICA/HLA-E/HLA-G/HLA-F/CLEC12B",33
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","33/2506","67/8790",0.000251429540521957,0.00455727992269267,0.00362175271698429,"TMEM176A/PGLYRP1/LTF/CD74/RUNX3/FCGR2B/IL4R/GPR137B/LAG3/FBXO7/SMAD7/LILRB1/TMEM176B/BCL6/TNFAIP6/TLR4/MYC/UBASH3B/RUNX1/CTLA4/PRDX2/CTNNB1/INPP5D/ZFPM1/ASCL2/SOCS1/LILRB4/CR1/MAFB/LILRB3/HLA-G/LYN/CCL3",33
"GO:0071622","BP","GO:0071622","regulation of granulocyte chemotaxis","19/2506","32/8790",0.000253598362749705,0.00457917952737819,0.00363915672861318,"CD74/DAPK2/MAPK1/C1QBP/BST1/SLAMF1/TNFAIP6/CCR7/MOSPD2/MPP1/THBS1/JAM3/NOD2/C3AR1/CMKLR1/CSF1R/CAMK1D/C5AR1/CCL5",19
"GO:0044092","BP","GO:0044092","negative regulation of molecular function","156/2506","432/8790",0.00026566550060955,0.00477897147700274,0.00379793500176275,"DBNDD1/PLAUR/LTF/DDX11/SERPINB1/CD44/NEDD4L/ATP2B4/PPP2R5A/SPI1/NUCKS1/LRP6/PICALM/CST7/PSEN1/TMED2/IRAK3/CD200/BTAF1/SIRT1/PPM1F/PDGFB/MMP9/TRIB3/CST3/SMAD7/TIMP1/GLA/URI1/CARD8/ABCA2/SPOCK2/PPIF/DUSP3/HIPK3/GAPDH/STK38/DUSP22/DAP/GNAI2/CBLB/ITGA4/PARK7/ID3/STMN1/ITGB1BP1/FKBP1B/IFIT2/LAX1/SLPI/SERPINB6/IL1B/RBCK1/IFI6/SNX6/CDKN1C/GNL3L/LGALS3/TRIM21/PER2/INPP5K/SERPINF1/EPHB2/CAMK1/LAMTOR5/HAVCR2/EGLN1/SERPINE2/DNAJB2/BIN1/KLF4/PIM1/THBS1/CYP1B1/HECW2/PARP9/LEF1/TMBIM6/NLRC5/NLRP12/NOSIP/PTPRF/ADAM15/SNCA/GZMA/EPHA1/TERF1/SERPING1/PTPRJ/COMMD7/ANK3/HHEX/CAST/UBASH3B/OXA1L/CLIC2/CSTB/GFI1/NLRP3/DISC1/EOMES/IFI16/AIM2/DTX3L/PRKCD/LRPAP1/MAD2L1/TMC8/NLRC3/YWHAG/USP47/SERPINB9/PRKCE/PTEN/PRNP/ATP2A2/CMKLR1/RPS6KA3/GPR35/PARP10/RCC2/ZFPM1/AKAP5/MTURN/PAK2/SIAH2/NOG/SUMO3/SIGIRR/IFIT1/PTCH1/IRS2/LILRB4/TNFRSF4/USP7/PRKAR1B/LRRK2/PPIA/ZNF431/SRC/SERPINA1/ADARB1/SERPINB2/STK39/CR1/TRIM27/GSTM2/CPNE1/PHB2/FNIP1/GPX1/NAIP/LYN/CLEC12B/HP/ADORA3",156
"GO:0002507","BP","GO:0002507","tolerance induction","15/2506","23/8790",0.000271365383175092,0.00486315331426942,0.00386483582923291,"PHLPP1/IRAK3/CLC/CBLB/CD274/LILRB2/IDO1/HAVCR2/TGFBR2/LGALS9/LILRB4/CD3E/HLA-E/HLA-G/LYN",15
"GO:0007229","BP","GO:0007229","integrin-mediated signaling pathway","31/2506","62/8790",0.000272755542651559,0.00486975907048682,0.00387008554308283,"ITGA2B/CTNNA1/TSPAN32/ITGB5/ITGA6/HCK/CD40LG/TIMP1/BST1/ITGA4/PLEK/ITGB1BP1/LAMA5/ITGB4/PRAM1/LAMC1/CCM2/ADAM10/ITGAX/ADAM15/ITGB1/ZYX/ITGB2/ITGA5/SYK/ILK/ITGAM/RCC2/ISG15/SRC/PHACTR4",31
"GO:0004857","MF","GO:0004857","enzyme inhibitor activity","76/2572","189/9060",0.000273367181021326,0.00553893978688448,0.00484387461107963,"RPS20/LTF/SERPINB1/RNH1/ATP2B4/LRP6/FRY/PPP1R12B/CST7/APLP2/DYNLL1/TESC/PEBP1/BIRC5/TRIB3/CST3/PPP1R16B/RENBP/PCSK1N/TIMP1/OAZ1/URI1/SPOCK2/GAPDH/PHACTR1/RPS15/CDKN2C/PI3/SLPI/SERPINB6/PSMF1/CDKN1C/BST2/LGALS3/SERPINF1/SERPINE2/BIN1/SORL1/THBS1/PARP9/ANXA3/TMBIM6/FURIN/SNCA/IQGAP2/CDKN2B/SERPING1/CRIM1/CAST/GBP5/CSTB/GBP2/DTX3L/ANXA5/PI16/PTTG1/PPP1R14A/SPINT2/YWHAG/SIMC1/SERPINB9/PRNP/PPP1R14B/ANXA2/PROS1/SOCS3/CIB1/SOCS1/PDE6G/LILRB4/PRKAR1B/LRRK2/SERPINA1/CDC42SE1/SERPINB2/NAIP",76
"GO:0005788","CC","GO:0005788","endoplasmic reticulum lumen","63/2588","151/9106",0.000282128652338111,0.00434630626574928,0.00381254935592042,"CD4/PLAUR/RNASET2/VCAN/COL9A2/H6PD/ERLEC1/PTGS2/APLP2/MAPK1/LGALS1/ARSA/PDGFB/APOL1/CST3/TIMP1/MINPP1/ARSB/GPX7/SPP1/FLT3/SDF2L1/DNAJB9/CALU/CLN6/SUMF2/GOLM1/OS9/LAMC1/TOR1B/CNPY3/THBS1/ADAM10/PDIA6/MANF/PDGFC/IGFBP3/SERPING1/PRSS23/PDIA4/TSPAN33/POGLUT1/FSTL1/IGFBP7/LRPAP1/ERAP1/ERAP2/TSPAN5/CRTAP/MZB1/CDH2/PDGFD/COL8A2/PNPLA2/FAM20C/COL18A1/F8/TOR3A/SERPINA1/F5/COLGALT2/CES1/SPON1",63
"GO:1903707","BP","GO:1903707","negative regulation of hemopoiesis","34/2506","70/8790",0.000285625553682483,0.0050805112477776,0.00403757410723981,"TMEM176A/PGLYRP1/LTF/CD74/RUNX3/FCGR2B/IL4R/GPR137B/LAG3/FBXO7/SMAD7/LILRB1/TMEM176B/BCL6/TNFAIP6/TLR4/MYC/UBASH3B/RUNX1/CTLA4/PRDX2/CTNNB1/INPP5D/ZFPM1/ASCL2/SOCS1/LILRB4/CR1/MAFB/LILRB3/HLA-G/CEBPA/LYN/CCL3",34
"GO:0002228","BP","GO:0002228","natural killer cell mediated immunity","29/2506","57/8790",0.000291472198555302,0.0051481539519081,0.00409133098669963,"SLAMF7/RAB27A/PVR/LAG3/GZMB/LILRB1/NKG7/PTPN6/KLRB1/IL18RAP/CD160/PRDX1/KLRD1/HAVCR2/LYST/IL18/KIR3DL1/LGALS9/SERPINB9/TUBB/SH2D1B/NCR3/MICA/HLA-E/HLA-G/HLA-F/KLRC2/CLEC12B/PIK3R6",29
"GO:0048871","BP","GO:0048871","multicellular organismal-level homeostasis","172/2506","483/8790",0.00029158832956056,0.0051481539519081,0.00409133098669963,"CD38/SLC4A1/BTK/SLC11A1/CD74/BAK1/ARID4A/TNFRSF17/SLC12A2/SPI1/FECH/TFE3/TGFBR3/CYBRD1/PTGS2/IGF2BP2/PICALM/IL4R/GPR137B/TP53INP2/MEF2C/RRN3/EIF2AK1/OAS1/FH/SIRT1/LGALS2/HMOX1/RASSF2/PCSK1N/ACP5/CTSH/DECR1/SLC1A5/RPS19/KLF1/DNASE2/GRB10/GATA3/LIPA/PRKAB1/MAK/TMEM14C/GCNT2/MAPK14/SOD2/SMAP1/LNPEP/BCL6/STAT1/PASK/PLCL1/EPAS1/ALMS1/MFN2/SLC2A1/PRDX1/STK11/FBXL5/FOXO3/SPP1/PTBP3/SLC46A2/FLT3/FAM210B/SOX4/BBS2/IL1B/MED1/TNFSF14/CCR7/KLF2/ATP1B2/PER2/PRKAA1/INPP5K/VPS13B/LAMC1/DOCK10/TLR4/PRCP/SORL1/POC1B/SLC15A4/TLE3/IGF1R/DEF8/PCTP/SLC39A3/CTSK/ITPKB/SFXN5/SLC25A38/NFKBIZ/LYAR/PLAC8/PDGFC/NCAPG2/MFHAS1/LCN2/ESAM/ITGB1/IL18/FOXO1/ACSL1/BMP6/UBASH3B/PRKCA/PLCL2/HEATR3/DRAM2/ALAS2/DMTN/ADIPOR1/TAL1/ACOT11/ALPL/OMA1/TRIM58/FLVCR1/FSTL1/AIM2/HMGB2/SFXN1/FABP5/SYK/ALDH1A1/JAM3/TPP1/EPB42/NOD2/TUBA1A/PRDX2/CTNNB1/LTBP3/RBPJ/CX3CR1/INPP5D/LGALS9/ZEB2/AHSP/UBB/CDH2/ASXL1/PIK3CD/BPGM/CMKLR1/NR1D2/UCP2/GAPT/MEX3C/ZFPM1/CSF1R/ABAT/ACTG1/CLDN5/ZFP36L1/CYP4F12/ISG15/MTF1/SRC/CARD11/STK39/DLL1/MAFB/HSPA1B/TRIM10/GPX1/PGAM5/PRKDC/LYN/PECAM1",172
"GO:0042310","BP","GO:0042310","vasoconstriction","18/2506","30/8790",0.000307526544726593,0.00540951674801353,0.00429904072429989,"CD38/TBXA2R/TBXAS1/RHOA/PTGS2/ACTA2/P2RX1/ITGA4/ECE1/BBS2/PER2/MANF/DOCK5/ADM/ITGB1/CYSLTR1/KEL/BMPR2",18
"GO:0034308","BP","GO:0034308","primary alcohol metabolic process","25/2506","47/8790",0.000312149992100472,0.0054706581336138,0.00434763088842725,"GDE1/ALDH3B1/TKTL1/H6PD/AKR7A2/DGAT2/RDH11/DHRS9/PARK7/RDH10/CYP1B1/NAAA/DGKQ/BMP6/ACSS1/RDH13/DHRS3/PLB1/ALDH1A1/SULT1B1/PNPLA2/AKR1C3/SULT1A1/TPK1/CACNA1H",25
"GO:0010952","BP","GO:0010952","positive regulation of peptidase activity","51/2506","117/8790",0.000324970868634264,0.00567449132153675,0.0045096208066887,"BID/NLRP2/BAK1/GRN/CASP8/PICALM/GRAMD4/SIRT1/BCL2L13/PPM1F/PSME2/MEFV/CTSH/CARD8/DAP/FAM162A/EPHA4/FASLG/TNFSF10/HIP1/CTSL/ANP32B/MYC/CASP1/APH1B/NLRP12/CTSK/S100A8/HSPD1/ARL6IP5/SNCA/GSN/RPS3/PINK1/NLRP3/CTSS/S100A9/IFI16/AIM2/SYK/LGALS9/PRELID1/EFNA1/EIF2AK3/CLEC7A/BOK/LCK/DAPK1/CR1/FIS1/LYN",51
"GO:0043235","CC","GO:0043235","receptor complex","71/2588","175/9106",0.000326548531271687,0.00489822796907531,0.00429669120094326,"ITGA2B/CD79B/CD4/CD74/CD44/TSPAN32/TNFRSF1A/TGFBR3/IL4R/ITGB5/MCOLN1/IL5RA/ITGA6/RNF31/HSP90AB1/CSF2RB/IL2RB/ABHD12/CD40/IL27RA/CD79A/PTPN6/VIPR1/ITGA4/IL18RAP/CR2/FLT3/ITPR2/ITGB4/NOTCH2/KLRD1/PLXNC1/TLR4/TLR2/IGF1R/ITGAX/SKAP1/HSPD1/EPHA1/ITGB1/CD8A/PTPRN2/ITGB2/PLXDC1/ITGA5/TGFBR2/STXBP5/SYK/GPRC5B/CD3D/ITGAM/ALCAM/CD8B/GPR160/TLR10/TLR1/ITLN1/GPBAR1/CSF1R/GP1BA/IL3RA/IFNLR1/NBR1/TLR7/CSF2RA/CD247/CD3E/BMPR2/KLRC2/IL10RB/LYN",71
"GO:0044057","BP","GO:0044057","regulation of system process","84/2506","213/8790",0.000332339611206111,0.00578198148401288,0.00459504518144753,"CD38/TBXA2R/JARID2/EHD3/RNF10/TYMP/KCNH2/ATP2B4/TBXAS1/TNFRSF1A/RHOA/MEF2A/PTGS2/MGLL/ENO1/PPP1R12B/CST7/CTTN/DSP/PDGFB/MYL9/SMAD7/RETN/PIK3CG/P2RX1/ITGA4/EPAS1/ECE1/FOXO3/SPP1/FKBP1B/TSHZ3/KCNJ2/ATP1B2/GCH1/PER2/INPP5K/MYBPH/DSC2/BIN1/PDE5A/PPP3CA/ITGAX/ATP1B1/PARP1/DOCK5/ADM/ITGB1/FOXO1/BMP6/PRKCA/CLIC2/FBXO32/EPB41/PDE9A/LMNA/PROK2/F2RL1/PI16/FABP5/MECP2/PTAFR/NLGN2/GAA/HOPX/PTEN/ORMDL3/EIF2AK3/CYSLTR1/JUP/ATP2A2/GPR35/ABAT/BEGAIN/PRKAR1B/LRRK2/CACNA1H/SRC/MYL4/STK39/BMPR2/GSTM2/CCL3/ADORA3",84
"GO:2000116","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","58/2506","137/8790",0.000334959930961832,0.00580637814870928,0.00461443365179572,"PLAUR/LTF/BID/NLRP2/CD44/BAK1/CASP8/GRAMD4/CST7/SIRT1/BCL2L13/PPM1F/MMP9/CST3/MEFV/CARD8/DAP/FAM162A/PARK7/FASLG/TNFSF10/IFI6/HIP1/LAMTOR5/KLF4/ANP32B/MYC/CASP1/THBS1/NLRP12/S100A8/HSPD1/ARL6IP5/SNCA/GSN/RPS3/CAST/NLRP3/S100A9/IFI16/AIM2/SYK/LGALS9/USP47/EIF2AK3/CLEC7A/BOK/RPS6KA3/PAK2/SIAH2/LCK/DAPK1/SRC/FIS1/FNIP1/GPX1/PSMB9/NAIP",58
"GO:0051861","MF","GO:0051861","glycolipid binding","13/2572","19/9060",0.000335088062811234,0.00663162654540372,0.00579944333922993,"CLN6/PPT1/GLTP/MANF/MPPE1/CD1C/FCGR3B/TPP1/CLEC4E/SELP/SELL/PSAP/LYN",13
"GO:0002367","BP","GO:0002367","cytokine production involved in immune response","39/2506","84/8790",0.000345399590854727,0.00596565162900175,0.00474101116508833,"BTK/CD74/MAVS/IRAK3/SIRT1/SMAD7/ACP5/LILRB1/CLC/GATA3/PANX1/BCL6/SLAMF1/CD160/ARG1/TREM1/IL1B/FFAR2/IRF5/BST2/RSAD2/TLR4/IL18/HK1/SPON2/NLRP3/F2RL1/SYK/GPRC5B/NOD2/CLEC7A/LILRB4/CD55/TLR7/ARID5A/HLA-E/HLA-G/HLA-F/DENND1B",39
"GO:0043408","BP","GO:0043408","regulation of MAPK cascade","127/2506","344/8790",0.00035156758988833,0.00605026245847535,0.0048082529204184,"WDR54/TENM1/CD4/MARCO/CD74/CD44/MAP2K3/EIF2AK2/MAP2K4/SPI1/MAP4K4/FCGR2B/MEF2C/PHLPP1/MAP3K4/PEBP1/IRAK3/MAPK1/PDGFB/GRAP2/CD40/RASSF2/NECAB2/PRKD2/PIK3CG/ACTA2/DUSP3/HIPK3/LTBR/PTPN6/GCNT2/SASH1/STK38/DUSP22/GNAI2/EPHA4/SLAMF1/GBP1/PRDX1/NENF/ITGB1BP1/FLT3/LAX1/BTN2A2/IL1B/CCR7/MAP2K2/TRAF7/TRIM5/INPP5K/EPHB2/NOTCH2/HAVCR2/EDAR/TLR4/MYC/THBS1/DUSP5/CD27/DUSP6/IGF1R/NCOR1/KSR1/NLRP12/ARL6IP5/PDGFC/IGFBP3/MFHAS1/PTPRJ/PAK1/RPS3/LAMTOR1/FOXO1/BANK1/PRKCA/TNIK/SLA/TIAM1/NRG1/DUSP2/NCF1/PINK1/FCRL3/ALOX15/S100A12/TGFA/CCR1/PRKCD/F2RL1/SYK/NOD2/PRDX2/CTNNB1/LGALS9/EFNA1/CDH2/PDGFD/PRKCE/GRB2/GPBAR1/MTURN/PAK2/CSF1R/DUSP8/CIB1/CDK10/PDE6G/LILRB4/LILRA5/NBR1/LRRK2/HLA-DRB1/PPIA/SRC/C5AR1/ELANE/SIRPA/STK39/LBH/PHB2/NAIP/LYN/CCL5/CD24/CCL4/PIK3R6/CCL3",127
"GO:0003018","BP","GO:0003018","vascular process in circulatory system","53/2506","123/8790",0.000354307340536074,0.00605315338672868,0.00481055039334824,"GCLC/CD38/TBXA2R/SLC38A5/UTS2/ATP2B4/TBXAS1/SLC2A3/SLC12A2/RHOA/PTGS2/ABCB1/SLC1A5/ABCA2/ACTA2/P2RX1/ABCC3/SLC38A1/SOD2/SLC29A1/ABCC5/ITGA4/ECE1/SLC2A1/ITGB1BP1/BBS2/KLF2/ATP1B2/PLVAP/GCH1/PER2/SLC7A1/MANF/DOCK5/ADM/PTPRJ/ITGB1/BMP6/F2RL1/FABP5/ZEB2/AZU1/CYSLTR1/P2RY2/YES1/CLDN5/PTP4A3/SLC24A3/SRC/KEL/BMPR2/GPX1/HBB",53
"GO:0120254","BP","GO:0120254","olefinic compound metabolic process","33/2506","68/8790",0.000356307563069104,0.00605315338672868,0.00481055039334824,"H6PD/TBXAS1/DGAT2/RDH11/DHRS9/PTGS2/MGLL/ABHD12/PLA2G4C/ALOX12/EPHX2/RDH10/CYP1B1/MGST3/DGKQ/ADM/FADS1/BMP6/RDH13/ALOX15/DHRS3/PLB1/DAGLB/ALDH1A1/GPX4/CYP2S1/PNPLA2/CYP4F12/CYP4F3/AKR1C3/CACNA1H/GSTM2/GPX1",33
"GO:0008217","BP","GO:0008217","regulation of blood pressure","36/2506","76/8790",0.000356445157238427,0.00605315338672868,0.00481055039334824,"TBXA2R/UTS2/RHOA/RPS6KA2/PTGS2/PCSK5/PDGFB/CTSG/RENBP/NCALD/ACTA2/P2RX1/SOD2/LNPEP/ECE1/OPRL1/GCH1/EMILIN2/IER3/PRCP/SLC2A5/MANF/GNA12/ADM/CPA3/F2RL1/ERAP1/ERAP2/MECP2/PTAFR/ABAT/CYP4F12/STK39/DLL1/BMPR2/HBB",36
"GO:0002823","BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","20/2506","35/8790",0.000356814789526066,0.00605315338672868,0.00481055039334824,"FCGR2B/IL4R/SMAD7/LILRB1/IL27RA/PTPN6/DUSP22/BCL6/SLAMF1/CR2/ARG1/C4BPA/KLRD1/HAVCR2/NOD2/ASCL2/LILRB4/CR1/HLA-G/HLA-F",20
"GO:0008009","MF","GO:0008009","chemokine activity","9/2572","11/9060",0.000362466170136294,0.00668393726258296,0.00584518973918753,"PF4V1/CXCL5/PPBP/CXCL1/CXCL10/CKLF/CCL5/CCL4/CCL3",9
"GO:0033691","MF","GO:0033691","sialic acid binding","9/2572","11/9060",0.000362466170136294,0.00668393726258296,0.00584518973918753,"CD22/FCN1/SIGLEC8/CD33/ST8SIA4/SIGLEC9/SIGLEC10/SELP/SELL",9
"GO:0042267","BP","GO:0042267","natural killer cell mediated cytotoxicity","28/2506","55/8790",0.000364191391761983,0.00615638427138075,0.00489258984304358,"SLAMF7/RAB27A/PVR/LAG3/GZMB/LILRB1/NKG7/PTPN6/KLRB1/IL18RAP/CD160/PRDX1/KLRD1/HAVCR2/LYST/IL18/KIR3DL1/LGALS9/SERPINB9/TUBB/NCR3/MICA/HLA-E/HLA-G/HLA-F/KLRC2/CLEC12B/PIK3R6",28
"GO:0005178","MF","GO:0005178","integrin binding","34/2572","71/9060",0.000367071496234437,0.00668393726258296,0.00584518973918753,"ITGA2B/ACTN1/ITGB5/ITGA6/CD40LG/FCER2/VWF/ADAM23/ITGA4/SPP1/ITGB1BP1/TGFBI/IL1B/LAMA5/ITGB4/THBS1/ADAM10/FBLN5/ITGAX/ADAM15/ITGB1/PRKCA/NRG1/ITGB2/ITGA5/SYK/JAM3/ITGAM/CD151/ISG15/PPIA/SRC/TSPAN4/LYN",34
"GO:0042379","MF","GO:0042379","chemokine receptor binding","12/2572","17/9060",0.000369148121435252,0.00668393726258296,0.00584518973918753,"PF4V1/STAT1/CNIH4/CXCL5/PPBP/CXCL1/CX3CR1/CXCL10/CKLF/CCL5/CCL4/CCL3",12
