"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008217","BP","GO:0008217","regulation of blood pressure","21/1264","52/5732",0.00214241262415724,0.02116044468783,0.0164511846578336,"PTGS1/PCSK5/CTSZ/NCALD/ACTA2/LNPEP/SGK1/GCH1/EMILIN2/IER3/PRCP/TPM1/GNA12/ADM/CPA3/F2RL1/ERAP1/ERAP2/PTAFR/STK39/HBB",21
"GO:0055085","BP","GO:0055085","transmembrane transport","117/1264","420/5732",0.00214866429729125,0.0211679152766391,0.0164569926660213,"NIPAL3/SLC25A5/RALBP1/SLC11A1/FHL1/SLC45A4/NEDD4L/MCUR1/OPN3/ATP2B4/SLC2A3/VMP1/CYBRD1/PSEN1/P2RX5/ABCB1/MMP9/TRIB3/PLP2/LONP2/CA2/GRB10/TSPAN13/SEC61B/PPIF/SLC25A11/SLC16A6/PTPN6/MAPK14/MRPL18/ABCC5/SLC2A1/ATP6V0B/FASLG/TRPM6/SLC46A2/KCNJ2/PEX6/AHNAK/IL1B/CCR7/SLC6A6/PER2/SEC61G/TCN1/CD36/COX5B/ISCU/BIN1/SLC31A2/CALHM2/HECW2/COX17/SLC15A4/SLC7A1/SLC24A4/PML/SLC14A1/TTYH2/ATP1B1/SLC20A1/HSPD1/SLC25A38/SLC18B1/STOM/ITGB1/TMCO3/ANK3/ACSL1/ZDHHC7/PID1/UBASH3B/ATP6V1C1/SLC7A7/MS4A1/HK2/ABCG1/CYB561A3/PEA15/GPR155/PPBP/SFXN1/FABP5/ABCA1/CYBB/CYB5A/SLC43A2/TMC8/BEST1/TAP1/SLC16A5/ATP6V0E2/HPSE/UQCRH/UCP2/COX5A/ANXA2/SMDT1/GP1BA/SESTD1/DAPK1/ANXA6/SLC25A29/ACSL5/SLC22A4/MPEG1/SLC9A8/S100A6/STK39/TAP2/GSTM2/VDAC1/CLIC1/PHB2/PPP3R1/LYN/CCL3",117
"GO:0004896","MF","GO:0004896","cytokine receptor activity","16/1300","36/5905",0.00218863908523265,0.0308354928897223,0.0270828087973819,"CD74/IL4R/IL2RB/IL21R/IL27RA/IL1R2/IL18R1/IL18RAP/CCR7/IFNGR2/CCR1/CX3CR1/IL17RA/CCR3/CSF2RA/IL10RB",16
"GO:0044403","BP","GO:0044403","biological process involved in symbiotic interaction","46/1264","141/5732",0.0021932921819281,0.021283178923067,0.0165466043712427,"CD74/LGALS1/CD81/GAPDH/SNX3/TRIM38/CD86/ARG1/TREM1/BECN1/TRIM5/TRIM22/CTSL/SCARB2/LEF1/SLC7A1/ITGB7/NPC1/IFITM3/HSPD1/STOM/GSN/NCAM1/ITGB1/SAP30/F2RL1/ANPEP/NOD2/CX3CR1/LGALS9/TRIM8/CSF1R/IFITM2/SP1/IFIT1/IFITM1/HLA-DRB1/PPIA/CR1/HSPA1B/TRIM10/ZBED1/GPX1/CCL5/CCL4/CCL3",46
"GO:0042327","BP","GO:0042327","positive regulation of phosphorylation","67/1264","221/5732",0.00219735809638161,0.021283178923067,0.0165466043712427,"PLAUR/CD6/RALBP1/SLC11A1/CD74/ATP2B4/TNFRSF1A/PSEN1/STRADB/MAVS/MMP9/CD40/RGCC/EHD4/RIPK2/CAMKK2/RAD50/CD86/EPHA4/PARK7/ITGB1BP1/PILRB/NCKAP1L/IL1B/CCR7/MAP2K2/CD36/PRR5L/TXN/FLOT1/PARP9/WDFY2/IGF1R/CSNK1D/MOB3C/LMO4/PTPRJ/PAK1/RPS3/FCGR1A/CACUL1/FLCN/NCF1/S100A12/TGFA/TGFBR2/PRKCD/RICTOR/SYK/AKTIP/NOD2/CX3CR1/PDGFD/PARP14/LIMK2/CSF1R/PRR5/LILRA5/LRRK2/HLA-DRB1/PPIA/PHB2/FNIP1/LYN/PECAM1/CCL5/CD24",67
"GO:0050671","BP","GO:0050671","positive regulation of lymphocyte proliferation","26/1264","69/5732",0.00220843220304289,0.021283178923067,0.0165466043712427,"CD6/CD74/RIPK2/BST1/CD81/CD86/TNFSF4/NCKAP1L/IL1B/LILRB2/SLC7A1/RPS3/CD1D/TNFRSF13C/FCRL3/TGFBR2/SYK/LGALS9/PNP/AIF1/HLA-E/HLA-DPB1/HLA-DPA1/HLA-DMB/CCL5/CD24",26
"GO:0001774","BP","GO:0001774","microglial cell activation","11/1264","21/5732",0.00221756023461727,0.021283178923067,0.0165466043712427,"GRN/CST7/SYT11/TLR2/IFNGR2/ITGB2/CX3CR1/ITGAM/LRRK2/AIF1/CCL3",11
"GO:0002313","BP","GO:0002313","mature B cell differentiation involved in immune response","11/1264","21/5732",0.00221756023461727,0.021283178923067,0.0165466043712427,"BCL3/FCGR2B/MFNG/LGALS1/XBP1/PHF14/POU2AF1/NOTCH2/DOCK10/NFKBIZ/CR1",11
"GO:0050860","BP","GO:0050860","negative regulation of T cell receptor signaling pathway","11/1264","21/5732",0.00221756023461727,0.021283178923067,0.0165466043712427,"CEACAM1/DUSP3/PTPN6/CBLB/GBP1/CD160/BTN2A2/LGALS3/PTPRJ/UBASH3A/LILRB4",11
"GO:0044853","CC","GO:0044853","plasma membrane raft","17/1311","39/5920",0.00222359306265195,0.0208248042598365,0.0175096700682512,"ATP2B4/HCK/SLC2A1/FASLG/CD36/FLOT1/IGF1R/CD8A/MS4A1/ITGB2/TGFBR2/CTNNB1/ITGAM/MAL/PTCH1/LRRK2/CR1",17
"GO:0030879","BP","GO:0030879","mammary gland development","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"NCOA1/XBP1/OAS2/RTN4/MED1/LEF1/PML/HK2/TGFA/TGFBR2/CSF1R/PTCH1/LBH/PHB2/GPX1/NME1",16
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"NLRC4/RIPK2/CD36/CASP1/NLRP12/GBP5/HK1/IFI16/AIM2/F2RL1/NOD2/LGALS9/LILRA5/ORM1/NAIP/CCL3",16
"GO:0032945","BP","GO:0032945","negative regulation of mononuclear cell proliferation","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"FCGR2B/LILRB1/PTPN6/CD86/CBLB/ARG1/BTN2A2/LILRB2/INPP5D/LGALS9/LILRB4/HLA-DRB1/CR1/HLA-E/HLA-G/LYN",16
"GO:0045638","BP","GO:0045638","negative regulation of myeloid cell differentiation","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"GPR137B/CEACAM1/LILRB1/ZBTB16/TNFAIP6/MYC/ITPKB/UBASH3B/CTNNB1/INPP5D/ZFP36L1/LILRB4/MAFB/LILRB3/LYN/CCL3",16
"GO:0050672","BP","GO:0050672","negative regulation of lymphocyte proliferation","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"FCGR2B/LILRB1/PTPN6/CD86/CBLB/ARG1/BTN2A2/LILRB2/INPP5D/LGALS9/LILRB4/HLA-DRB1/CR1/HLA-E/HLA-G/LYN",16
"GO:0050856","BP","GO:0050856","regulation of T cell receptor signaling pathway","16/1264","36/5732",0.0022266669537892,0.021283178923067,0.0165466043712427,"CEACAM1/PRKD2/LIPA/DUSP3/CD81/PTPN6/CBLB/GBP1/CD160/BTN2A2/CCR7/LGALS3/PTPRJ/RPS3/UBASH3A/LILRB4",16
"GO:0051094","BP","GO:0051094","positive regulation of developmental process","124/1264","449/5732",0.00223973078519052,0.0213550568924601,0.0166024858881371,"RALBP1/CD74/RUNX3/GRN/VCAN/NEDD4L/PITHD1/TNFRSF1A/TGFBR3/TCF3/IL4R/CEACAM1/PSEN1/NCOA1/XBP1/CD40/ARHGEF7/RGCC/EEF2K/CTSH/RIPK2/PRKD2/ZBTB16/MAPK14/VNN1/CD86/RTN4/STAT1/EPHA4/TNFSF4/NCKAP1L/FAM210B/BTN2A2/RUNX2/BBS2/IL1B/MED1/MAP2K2/LILRB2/SLC6A6/NINJ1/EMILIN2/RIN2/NUMB/NOTCH2/CD101/CD36/SERPINE2/PLXNC1/BIN1/MYC/FLOT1/TLR2/SORL1/ANXA3/LEF1/FBN2/CD27/WDFY2/IGF1R/SMAD4/ITPKB/RHOB/NFKBIZ/TIAM2/ADM/ITGB1/ADAM8/PRKCA/TIAM1/GHRL/HK2/TNFSF13/RBBP4/DISC1/TGFBR2/CCR1/SAP30/ERAP1/CITED2/SYK/CYBB/CTNNB1/CX3CR1/INPP5D/MFF/LGALS9/ZEB2/PA2G4/LRG1/HOPX/C3AR1/HPSE/LRRN3/CYSLTR1/BASP1/RPS6KA3/MTURN/CCR3/SP1/ZFP36L1/IFITM1/PTCH1/LILRB4/NAP1L1/ISG15/HLA-DRB1/MME/PNP/CR1/HLA-DRA/HSPA1B/HLA-G/OLIG2/LBH/CLIC1/CPNE1/FIS1/CEBPA/PRKDC/LYN/CUX1/CD24/CYFIP1",124
"GO:0006812","BP","GO:0006812","monoatomic cation transport","82/1264","280/5732",0.00225760301517853,0.0214723131221424,0.0166936467269211,"NIPAL3/SLC25A5/SLC11A1/FHL1/NEDD4L/MCUR1/ATP2B4/VMP1/CYBRD1/PSEN1/P2RX5/FTL/MMP9/LILRB1/TSPAN13/PPIF/PTPN6/ABCC5/ATP6V0B/FASLG/SGK1/TRPM6/KCNJ2/AHNAK/CCR7/STEAP4/LILRB2/SLC6A6/LGALS3/TPT1/TCN1/SERPINE2/COX5B/ISCU/BIN1/SLC31A2/CALHM2/HECW2/COX17/SLC15A4/SLC24A4/PML/ATP1B1/SLC20A1/SLC18B1/ITGB1/TMCO3/ANK3/UBASH3B/ATP6V1C1/MS4A1/FCRL3/CCR1/SFXN1/FXN/CYB5A/BEST1/FTH1/CTNNB1/ATP6V0E2/CYSLTR1/UQCRH/UCP2/COX5A/ANXA2/SMDT1/GP1BA/LILRA5/SESTD1/ANXA6/SLC22A4/SLC9A8/STK39/TRIM27/GSTM2/VDAC1/PHB2/PPP3R1/LYN/CCL5/CCL4/CCL3",82
"GO:0098636","CC","GO:0098636","protein complex involved in cell adhesion","11/1311","21/5920",0.00230082144975871,0.0211415103024999,0.017775959164968,"PLAUR/LGALS2/LGALS1/ITGA4/EMILIN2/ITGB7/ITGB1/ITGB2/JAM3/ITGAM/LYN",11
"GO:0045597","BP","GO:0045597","positive regulation of cell differentiation","87/1264","300/5732",0.00230145428087771,0.0218238249406856,0.0169669295393372,"CD74/RUNX3/VCAN/PITHD1/TCF3/IL4R/CEACAM1/NCOA1/XBP1/RGCC/EEF2K/RIPK2/ZBTB16/MAPK14/VNN1/CD86/STAT1/EPHA4/TNFSF4/NCKAP1L/FAM210B/BTN2A2/RUNX2/IL1B/MED1/MAP2K2/LILRB2/SLC6A6/RIN2/NUMB/NOTCH2/CD101/CD36/SERPINE2/PLXNC1/BIN1/TLR2/LEF1/FBN2/CD27/WDFY2/SMAD4/ITPKB/NFKBIZ/TIAM2/ADM/ITGB1/ADAM8/PRKCA/TIAM1/DISC1/TGFBR2/CCR1/SYK/CTNNB1/CX3CR1/INPP5D/LGALS9/ZEB2/PA2G4/LRG1/HOPX/CYSLTR1/RPS6KA3/MTURN/ZFP36L1/IFITM1/PTCH1/LILRB4/NAP1L1/ISG15/HLA-DRB1/MME/PNP/CR1/HLA-DRA/HSPA1B/HLA-G/OLIG2/CLIC1/CPNE1/CEBPA/PRKDC/LYN/CUX1/CD24/CYFIP1",87
"GO:0032613","BP","GO:0032613","interleukin-10 production","15/1264","33/5732",0.0023172233646782,0.0218238249406856,0.0169669295393372,"BCL3/FCGR2B/LILRB1/TNFSF4/TLR2/HSPD1/F2RL1/SYK/NOD2/LGALS9/TIGIT/LILRB4/LILRA5/ISG15/HLA-DRB1",15
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","15/1264","33/5732",0.0023172233646782,0.0218238249406856,0.0169669295393372,"BCL3/FCGR2B/LILRB1/TNFSF4/TLR2/HSPD1/F2RL1/SYK/NOD2/LGALS9/TIGIT/LILRB4/LILRA5/ISG15/HLA-DRB1",15
"GO:0036230","BP","GO:0036230","granulocyte activation","15/1264","33/5732",0.0023172233646782,0.0218238249406856,0.0169669295393372,"GRN/FCGR2B/IL18RAP/PRAM1/ANXA3/FCER1G/ITGB2/DNASE1L3/PRKCD/F2RL1/SYK/PTAFR/ITGAM/CCL5/CCL3",15
"GO:0002292","BP","GO:0002292","T cell differentiation involved in immune response","20/1264","49/5732",0.00233297364027033,0.0218794677097151,0.0170101890020603,"RC3H2/BCL3/RORA/IL4R/RIPK2/CD86/IL18R1/TNFSF4/LY9/STAT4/LEF1/NFKBIZ/FCER1G/SLAMF6/EOMES/CLEC4E/CLEC4D/LGALS9/HLA-DRB1/HLA-DRA",20
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","23/1264","59/5732",0.00233449149239172,0.0218794677097151,0.0170101890020603,"FCGR2B/IL4R/LAT2/MAVS/ARG1/TREM1/PRAM1/ANXA3/FCGR2A/FCGR1A/SPON2/ITGB2/DNASE1L3/F2RL1/SYK/CX3CR1/LGALS9/PTAFR/ITGAM/SERPINB9/HLA-E/LYN/CCL3",23
"GO:0003333","BP","GO:0003333","amino acid transmembrane transport","14/1264","30/5732",0.00237701034172283,0.0220989786999077,0.0171808477895933,"SLC11A1/PSEN1/SLC6A6/PER2/SLC15A4/SLC7A1/SLC25A38/ITGB1/SLC7A7/SFXN1/SLC43A2/UCP2/SLC25A29/SLC22A4",14
"GO:0032720","BP","GO:0032720","negative regulation of tumor necrosis factor production","14/1264","30/5732",0.00237701034172283,0.0220989786999077,0.0171808477895933,"BCL3/IRAK3/ACP5/LILRB1/IL27RA/PTPN6/SYT11/GHRL/NOD2/LGALS9/LILRB4/SIRPA/TRIM27/ORM1",14
"GO:1903556","BP","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","14/1264","30/5732",0.00237701034172283,0.0220989786999077,0.0171808477895933,"BCL3/IRAK3/ACP5/LILRB1/IL27RA/PTPN6/SYT11/GHRL/NOD2/LGALS9/LILRB4/SIRPA/TRIM27/ORM1",14
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","38/1264","112/5732",0.0023860649629428,0.0220989786999077,0.0171808477895933,"NCF4/ACP5/LIPA/ALOX12/BST1/MAPK14/PARK7/PRDX1/CAT/PRDX5/BECN1/IFI6/GCH1/CD36/TXN/IER3/PRCP/PID1/NCF1/HK2/ITGB2/ACOX1/TGFBR2/PRKCD/F2RL1/STK17A/SYK/CYBB/ITGAM/UCP2/LRRK2/AKR1C3/HBM/VDAC1/HBD/DHFR/GPX1/HBB",38
"GO:0009620","BP","GO:0009620","response to fungus","13/1264","27/5732",0.00239233492156322,0.0220989786999077,0.0171808477895933,"GAPDH/GNLY/ARG1/S100A8/SPON2/S100A9/S100A12/SYK/CLEC4E/CLEC4D/CX3CR1/IL17RA/CLEC4C",13
"GO:0042269","BP","GO:0042269","regulation of natural killer cell mediated cytotoxicity","13/1264","27/5732",0.00239233492156322,0.0220989786999077,0.0171808477895933,"CEACAM1/LILRB1/KLRB1/IL18RAP/CD160/KLRD1/SLAMF6/LGALS9/SERPINB9/MICA/HLA-E/HLA-G/KLRC2",13
"GO:0002455","BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin","8/1264","13/5732",0.00240763289655294,0.0221870859270859,0.0172493467406021,"BCL3/FCGR2B/CD81/PTPN6/C1RL/SERPING1/NOD2/CR1",8
"GO:0040017","BP","GO:0040017","positive regulation of locomotion","65/1264","214/5732",0.00241556437773872,0.0222070500788772,0.0172648678675208,"CD99/CD74/GRN/DAPK2/SYNE2/TGFBR3/MAP4K4/CEACAM6/PPM1F/XBP1/MMP9/CD40/ARHGEF7/RAB11A/CTSH/PRKD2/ACTA2/SPARC/ITGA4/RTN4/EPHA4/ITGB1BP1/NCKAP1L/TNFAIP6/IL1B/CCR7/MAP2K2/MOSPD2/LGALS3/RIN2/RRAS2/NUMB/ADAM10/ANXA3/LEF1/IGF1R/RHOB/PLA2G7/PAK1/ITGB1/ADAM8/PRKCA/TIAM1/TGFBR2/CCR1/F2RL1/NSMF/JAM3/CX3CR1/LGALS9/PTAFR/PDGFD/C3AR1/MYADM/CSF1R/CAMK1D/ACTG1/SP1/STK39/AIF1/LYN/PECAM1/CCL5/CCL4/CCL3",65
"GO:0055082","BP","GO:0055082","intracellular chemical homeostasis","78/1264","265/5732",0.00246571343916267,0.0226141146848919,0.0175813401865108,"GCLC/SLC11A1/GRN/MCUR1/ATP2B4/TBXAS1/DGAT2/CYBRD1/PICALM/PSEN1/FTL/XBP1/CD40/CA2/PTPN6/RTN4/ATP6V0B/FASLG/ORMDL2/KCNJ2/MT2A/CCR7/STEAP4/PPT1/C19orf12/TPT1/RAB11FIP5/EGLN1/ISCU/TRA2B/SLC31A2/MYC/SLC24A4/IGF1R/PML/SMAD4/ATP1B1/CREG1/S100A8/SIDT2/UBASH3B/TIAM1/HK1/GHRL/NCF1/ALAS2/HK2/HK3/CYB561A3/DISC1/S100A9/CCR1/FXN/STOML2/PDZD8/TMC8/FTH1/ATP6V0E2/ORMDL3/UCP2/GLRX5/SMDT1/GP1BA/TMEM203/LRRK2/HLA-DRB1/ANXA6/SLC9A8/PIM3/STK39/GSTM2/FIS1/GPX1/KCTD7/LYN/NCOA4/CCL5/CCL3",78
"GO:0042101","CC","GO:0042101","T cell receptor complex","8/1311","13/5920",0.0024791261660572,0.0215856825253029,0.0181494228949375,"CD6/CEACAM1/PTPN6/CD8A/SYK/CD3D/CD8B/CD247",8
"GO:0032432","CC","GO:0032432","actin filament bundle","14/1311","30/5920",0.00248213187149273,0.0215856825253029,0.0181494228949375,"PPP1R12B/ABLIM1/DAAM1/PDLIM1/ACTA2/CALD1/TPM1/LPP/BAG3/ZYX/PDLIM5/TPM4/GAS2L1/MARCKS",14
"GO:0072562","CC","GO:0072562","blood microparticle","14/1311","30/5920",0.00248213187149273,0.0215856825253029,0.0181494228949375,"SLC2A1/F13A1/STOM/GSN/SERPING1/ANXA5/KRT1/HSPA6/ACTG1/HSPA1B/CLIC1/HBD/ORM1/HBB",14
"GO:0045807","BP","GO:0045807","positive regulation of endocytosis","27/1264","73/5732",0.00250605192947708,0.0229207921994819,0.0178197665758119,"SLC11A1/NEDD4L/FCGR2B/SIRPG/IL2RB/EEF2K/NCKAP1L/HIP1/PPT1/CD36/BIN1/TOR1A/FLOT1/FCGR2A/PTPRJ/FCGR1A/FCER1G/F2RL1/SYK/NOD2/CD14/ANXA2/CAMK1D/ANKFY1/CD300LF/LRRK2/SIRPA",27
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","29/1264","80/5732",0.0025110525202963,0.0229207921994819,0.0178197665758119,"VCL/MAP4K4/CTTN/CEACAM6/PPM1F/ARHGEF7/DUSP3/BST1/ITGA4/ITGB1BP1/CCR7/RIN2/CD36/PARVG/ITGB7/PTPRJ/ITGB1/TIAM1/ZYX/ITGB2/DISC1/JAM3/CTNNB1/ITGAM/HPSE/RCC2/ANXA2/ACTG1/S100A10",29
"GO:0032637","BP","GO:0032637","interleukin-8 production","19/1264","46/5732",0.00253110401651975,0.0229407356979625,0.0178352716458172,"CD74/BCL3/MAVS/PRKD2/PARK7/CD244/IL1B/FFAR2/LAMTOR5/TLR2/F2RL1/SYK/NOD2/LGALS9/CD14/TLR1/TLR5/TLR7/HSPA1B",19
"GO:0032677","BP","GO:0032677","regulation of interleukin-8 production","19/1264","46/5732",0.00253110401651975,0.0229407356979625,0.0178352716458172,"CD74/BCL3/MAVS/PRKD2/PARK7/CD244/IL1B/FFAR2/LAMTOR5/TLR2/F2RL1/SYK/NOD2/LGALS9/CD14/TLR1/TLR5/TLR7/HSPA1B",19
"GO:0061041","BP","GO:0061041","regulation of wound healing","19/1264","46/5732",0.00253110401651975,0.0229407356979625,0.0178352716458172,"CD9/PLAUR/CEACAM1/XBP1/ALOX12/SRSF6/EMILIN2/CD36/SERPINE2/SERPING1/ITGB1/UBASH3B/PRKCD/F2RL1/KRT1/HPSE/ANXA2/ACTG1/GP1BA",19
"GO:0006082","BP","GO:0006082","organic acid metabolic process","99/1264","349/5732",0.00254730377217198,0.0230333665033015,0.017907287452012,"GCLC/IDS/MDH1/CD74/MRI1/ATP2B4/TBXAS1/SLC2A3/PFKP/TNFRSF1A/OSBPL3/DHRS9/ENO1/CEACAM1/PSEN1/NLRC4/PHGDH/PTGS1/CRAT/ACOT7/GCAT/XBP1/TRIB3/LPIN2/LONP2/LIPA/ALOX12/LTA4H/GAPDH/TPI1/LDHB/CMAS/UST/MAPK14/VNN1/VNN2/PARK7/KMO/SLC2A1/ARG1/ALDH6A1/NAGK/IL1B/ECHS1/TPST2/CBFA2T3/OSBPL2/PER2/GSTM1/LDHA/CD36/EGLN1/NPL/CHST12/GRHPR/IER3/TLR2/CASP1/NAAA/PPA2/PAPSS1/NCOR1/NPC1/AIG1/CSGALNACT1/GLUD1/QDPR/ACSL1/FLCN/SLC7A7/HK1/HK2/THEM4/HK3/ACOX1/FABP5/SYK/ALDH1A1/FBP1/DPEP2/GPX4/GSTM4/CRTAP/BPGM/SULT1B1/UCP2/MTHFR/FAHD1/SHMT2/UROS/AKR1C3/SULT1A1/ACSL5/CES1/GSTM2/VDAC1/DHFR/GPX1/NAIP",99
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","22/1264","56/5732",0.0025707032239714,0.0231905124560605,0.0180294605502247,"CD74/GPR137B/CEACAM1/LILRB1/TNFAIP6/NOTCH2/CD101/MYC/LEF1/UBASH3B/PRKCA/CCR1/CTNNB1/INPP5D/IRF7/ZFP36L1/LILRB4/HLA-DRB1/MAFB/LILRB3/LYN/CCL3",22
"GO:0030100","BP","GO:0030100","regulation of endocytosis","43/1264","131/5732",0.00264311216592372,0.0237880094933134,0.0184939845353,"WDR54/SLC11A1/AP2S1/NEDD4L/FCGR2B/PICALM/SIRPG/IL2RB/HCK/EEF2K/EHD4/LILRB1/SNX3/SNX17/NCKAP1L/HIP1/PPT1/LGALS3/SYT11/NUMB/CD36/DYSF/BIN1/TOR1A/FLOT1/TLR2/FCGR2A/PTPRJ/FCGR1A/FCER1G/LRPAP1/F2RL1/SYK/NOD2/CD14/ANXA2/CAMK1D/ACTG1/ANKFY1/CD300LF/LRRK2/SIRPA/PPP3R1",43
"GO:0042267","BP","GO:0042267","natural killer cell mediated cytotoxicity","18/1264","43/5732",0.00273381660515135,0.0244330894734177,0.0189955018724035,"SLAMF7/CEACAM1/GZMB/LILRB1/NKG7/PTPN6/KLRB1/IL18RAP/CD160/PRDX1/KLRD1/SLAMF6/LGALS9/SERPINB9/MICA/HLA-E/HLA-G/KLRC2",18
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","18/1264","43/5732",0.00273381660515135,0.0244330894734177,0.0189955018724035,"MAVS/OAS1/IRAK3/PPP2CB/OAS3/IL1R2/ARG1/EIF4E2/IL1RN/NLRC5/ADAR/F2RL1/STAT2/PARP14/SIGIRR/ISG15/NAIP/CCL5",18
"GO:0072526","BP","GO:0072526","pyridine-containing compound catabolic process","18/1264","43/5732",0.00273381660515135,0.0244330894734177,0.0189955018724035,"PFKP/ENO1/PSEN1/LIPA/GAPDH/TPI1/CBFA2T3/LDHA/IER3/NCOR1/FLCN/HK1/HK2/HK3/FBP1/BPGM/UCP2/PNP",18
"GO:0044409","BP","GO:0044409","symbiont entry into host","26/1264","70/5732",0.00279197985923426,0.0248951537448388,0.0193547336732979,"CD74/LGALS1/CD81/SNX3/TRIM38/CD86/TRIM5/TRIM22/CTSL/SCARB2/SLC7A1/ITGB7/NPC1/IFITM3/GSN/NCAM1/ITGB1/ANPEP/LGALS9/TRIM8/IFITM2/IFITM1/HLA-DRB1/CR1/HSPA1B/TRIM10",26
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","35/1264","102/5732",0.00281452019392089,0.0250381796466126,0.0194659291399172,"CD74/PITHD1/GPR137B/CEACAM1/LILRB1/ZBTB16/MAPK14/STAT1/NCKAP1L/TNFAIP6/FAM210B/MED1/NOTCH2/CD101/MYC/LEF1/ITPKB/PURB/UBASH3B/PRKCA/CCR1/CTNNB1/INPP5D/MTURN/IRF7/ZFP36L1/LILRB4/ISG15/HLA-DRB1/MAFB/HSPA1B/LILRB3/PRKDC/LYN/CCL3",35
"GO:0098739","BP","GO:0098739","import across plasma membrane","21/1264","53/5732",0.00282520526327665,0.025075324133967,0.0194948071162311,"ATP2B4/SLC2A3/PSEN1/SLC2A1/SLC46A2/KCNJ2/SLC6A6/PER2/CD36/ISCU/SLC15A4/SLC7A1/SLC24A4/ATP1B1/ITGB1/ACSL1/MS4A1/SLC43A2/ACSL5/SLC22A4/PPP3R1",21
"GO:0046637","BP","GO:0046637","regulation of alpha-beta T cell differentiation","17/1264","40/5732",0.00293667106664852,0.0260047286177703,0.020217372497556,"RUNX3/RC3H2/IL4R/RIPK2/ZBTB16/CD86/TNFSF4/NCKAP1L/ITPKB/NFKBIZ/TGFBR2/SYK/LGALS9/LILRB4/HLA-DRB1/PNP/HLA-DRA",17
"GO:0001530","MF","GO:0001530","lipopolysaccharide binding","9/1300","16/5905",0.00296377811213703,0.0408485939803235,0.0358773139890273,"CD6/PSMA1/NINJ1/TLR2/HSPD1/SPON2/PTAFR/CD14/CASP4",9
"GO:0001562","BP","GO:0001562","response to protozoan","9/1264","16/5732",0.00299868554332832,0.0263119287309811,0.0204562051810792,"SLC11A1/BCL3/IL4R/NKG7/GBP1/ARG1/IER3/GBP2/BPGM",9
"GO:0002710","BP","GO:0002710","negative regulation of T cell mediated immunity","9/1264","16/5732",0.00299868554332832,0.0263119287309811,0.0204562051810792,"FCGR2B/CEACAM1/LILRB1/ARG1/NCKAP1L/KLRD1/NOD2/LILRB4/HLA-G",9
"GO:0030224","BP","GO:0030224","monocyte differentiation","9/1264","16/5732",0.00299868554332832,0.0263119287309811,0.0204562051810792,"CD74/MED1/MYC/IFI16/INPP5D/CSF1R/IRF7/ZFP36L1/HLA-DRB1",9
"GO:1902624","BP","GO:1902624","positive regulation of neutrophil migration","9/1264","16/5732",0.00299868554332832,0.0263119287309811,0.0204562051810792,"CD99/CD74/DAPK2/NCKAP1L/CCR7/MOSPD2/ADAM8/C3AR1/CAMK1D",9
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","23/1264","60/5732",0.00301171414236509,0.0263661883554326,0.0204983893182505,"RUNX3/RC3H2/IL4R/RIPK2/LILRB1/ZBTB16/CD81/CD86/CBLB/CD160/TNFSF4/NCKAP1L/IRF1/ITPKB/NFKBIZ/TGFBR2/SYK/LGALS9/LILRB4/HLA-DRB1/PNP/HLA-DRA/HLA-E",23
"GO:0043281","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","31/1264","88/5732",0.00303570732295461,0.0265159741678485,0.0206148402764193,"PLAUR/BID/NLRC4/PPM1F/MMP9/FAM162A/PARK7/FASLG/TNFSF10/IFI6/HIP1/CDKN2D/LAMTOR5/MYC/CASP1/NLRP12/S100A8/HSPD1/GSN/RPS3/S100A9/SYK/LGALS9/COL4A3/RPS6KA3/SIAH2/DAPK1/FIS1/FNIP1/GPX1/NAIP",31
